date,weekday,student_id,behavior_type,subject,attendance,month,week
2025-05-28 17:25:15.220804,2,87,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,88,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,89,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,90,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,91,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,92,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,93,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,94,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,95,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,96,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,97,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,98,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,99,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,100,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,101,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,102,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,103,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,104,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,105,chronic,maths,0,5,22
2025-05-28 17:25:15.220804,2,106,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,107,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,108,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,109,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,110,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,111,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,112,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,113,chronic,maths,1,5,22
2025-05-28 17:25:15.220804,2,114,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,115,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,116,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,117,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,118,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,119,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,120,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,121,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,122,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,123,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,124,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,125,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,126,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,127,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,128,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,129,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,130,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,131,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,132,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,133,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,134,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,135,chronic,maths,0,5,22
2025-05-28 17:25:15.220804,2,136,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,137,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,138,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,139,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,140,chronic,maths,1,5,22
2025-05-28 17:25:15.220804,2,141,chronic,maths,0,5,22
2025-05-28 17:25:15.220804,2,142,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,143,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,144,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,145,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,146,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,147,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,148,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,149,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,150,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,151,chronic,maths,1,5,22
2025-05-28 17:25:15.220804,2,152,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,153,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,154,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,155,chronic,maths,0,5,22
2025-05-28 17:25:15.220804,2,156,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,157,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,158,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,159,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,160,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,161,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,162,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,163,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,164,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,165,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,166,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,167,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,168,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,169,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,170,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,171,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,172,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,173,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,174,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,175,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,176,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,177,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,178,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,179,chronic,maths,0,5,22
2025-05-28 17:25:15.220804,2,180,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,181,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,182,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,183,chronic,maths,0,5,22
2025-05-28 17:25:15.220804,2,184,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,185,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,186,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,187,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,188,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,189,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,190,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,191,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,192,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,193,chronic,maths,1,5,22
2025-05-28 17:25:15.220804,2,194,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,195,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,196,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,197,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,198,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,199,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,200,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,201,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,202,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,203,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,204,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,205,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,206,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,207,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,208,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,209,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,210,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,211,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,212,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,213,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,214,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,215,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,216,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,217,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,218,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,219,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,220,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,221,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,222,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,223,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,224,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,225,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,226,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,227,chronic,maths,1,5,22
2025-05-28 17:25:15.220804,2,228,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,229,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,230,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,231,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,232,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,233,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,234,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,235,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,236,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,237,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,238,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,239,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,240,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,241,chronic,maths,1,5,22
2025-05-28 17:25:15.220804,2,242,chronic,maths,1,5,22
2025-05-28 17:25:15.220804,2,243,chronic,maths,1,5,22
2025-05-28 17:25:15.220804,2,244,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,245,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,246,chronic,maths,1,5,22
2025-05-28 17:25:15.220804,2,247,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,248,chronic,maths,1,5,22
2025-05-28 17:25:15.220804,2,249,chronic,maths,1,5,22
2025-05-28 17:25:15.220804,2,250,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,251,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,252,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,253,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,254,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,255,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,256,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,257,chronic,maths,0,5,22
2025-05-28 17:25:15.220804,2,258,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,259,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,260,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,261,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,262,chronic,maths,0,5,22
2025-05-28 17:25:15.220804,2,263,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,264,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,265,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,266,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,267,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,268,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,269,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,270,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,271,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,272,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,273,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,274,chronic,maths,0,5,22
2025-05-28 17:25:15.220804,2,275,disciplined,maths,0,5,22
2025-05-28 17:25:15.220804,2,276,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,277,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,278,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,279,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,280,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,281,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,282,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,283,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,284,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,285,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,286,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,287,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,288,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,289,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,290,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,291,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,292,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,293,borderline,maths,1,5,22
2025-05-28 17:25:15.220804,2,294,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,295,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,296,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,297,borderline,maths,0,5,22
2025-05-28 17:25:15.220804,2,298,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,299,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,300,disciplined,maths,1,5,22
2025-05-28 17:25:15.220804,2,1,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,2,chronic,economics,1,5,22
2025-05-28 17:25:15.220804,2,3,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,4,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,5,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,6,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,7,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,8,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,9,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,10,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,11,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,12,chronic,economics,0,5,22
2025-05-28 17:25:15.220804,2,13,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,14,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,15,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,16,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,17,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,18,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,19,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,20,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,21,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,22,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,23,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,24,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,25,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,26,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,27,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,28,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,29,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,30,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,31,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,32,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,33,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,34,chronic,economics,0,5,22
2025-05-28 17:25:15.220804,2,35,chronic,economics,0,5,22
2025-05-28 17:25:15.220804,2,36,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,37,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,38,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,39,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,40,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,41,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,42,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,43,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,44,chronic,economics,0,5,22
2025-05-28 17:25:15.220804,2,45,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,46,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,47,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,48,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,49,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,50,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,51,chronic,economics,0,5,22
2025-05-28 17:25:15.220804,2,52,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,53,chronic,economics,0,5,22
2025-05-28 17:25:15.220804,2,54,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,55,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,56,chronic,economics,1,5,22
2025-05-28 17:25:15.220804,2,57,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,58,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,59,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,60,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,61,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,62,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,63,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,64,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,65,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,66,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,67,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,68,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,69,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,70,chronic,economics,1,5,22
2025-05-28 17:25:15.220804,2,71,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,72,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,73,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,74,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,75,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,76,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,77,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,78,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,79,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,80,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,81,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,82,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,83,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,84,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,85,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,86,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,87,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,88,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,89,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,90,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,91,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,92,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,93,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,94,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,95,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,96,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,97,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,98,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,99,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,100,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,101,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,102,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,103,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,104,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,105,chronic,economics,1,5,22
2025-05-28 17:25:15.220804,2,106,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,107,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,108,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,109,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,110,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,111,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,112,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,113,chronic,economics,1,5,22
2025-05-28 17:25:15.220804,2,114,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,115,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,116,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,117,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,118,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,119,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,120,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,121,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,122,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,123,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,124,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,125,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,126,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,127,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,128,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,129,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,130,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,131,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,132,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,133,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,134,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,135,chronic,economics,0,5,22
2025-05-28 17:25:15.220804,2,136,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,137,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,138,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,139,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,140,chronic,economics,1,5,22
2025-05-28 17:25:15.220804,2,141,chronic,economics,1,5,22
2025-05-28 17:25:15.220804,2,142,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,143,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,144,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,145,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,146,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,147,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,148,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,149,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,150,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,151,chronic,economics,1,5,22
2025-05-28 17:25:15.220804,2,152,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,153,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,154,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,155,chronic,economics,1,5,22
2025-05-28 17:25:15.220804,2,156,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,157,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,158,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,159,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,160,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,161,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,162,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,163,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,164,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,165,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,166,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,167,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,168,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,169,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,170,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,171,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,172,disciplined,economics,0,5,22
2025-05-28 17:25:15.220804,2,173,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,174,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,175,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,176,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,177,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,178,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,179,chronic,economics,1,5,22
2025-05-28 17:25:15.220804,2,180,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,181,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,182,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,183,chronic,economics,0,5,22
2025-05-28 17:25:15.220804,2,184,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,185,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,186,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,187,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,188,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,189,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,190,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,191,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,192,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,193,chronic,economics,0,5,22
2025-05-28 17:25:15.220804,2,194,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,195,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,196,disciplined,economics,1,5,22
2025-05-28 17:25:15.220804,2,197,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,198,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,199,borderline,economics,1,5,22
2025-05-28 17:25:15.220804,2,200,borderline,economics,0,5,22
2025-05-28 17:25:15.220804,2,201,disciplined,economics,1,5,22
