date,weekday,student_id,behavior_type,subject,attendance,month,week,mean_attendance
2025-05-16 17:25:15.220804,4,266,borderline,computer,1,5,20,0.654228855721393
2025-05-16 17:25:15.220804,4,267,borderline,computer,1,5,20,0.6119402985074627
2025-05-16 17:25:15.220804,4,268,borderline,computer,1,5,20,0.6393034825870647
2025-05-16 17:25:15.220804,4,271,borderline,computer,1,5,20,0.6467661691542289
2025-05-16 17:25:15.220804,4,272,borderline,computer,1,5,20,0.6119402985074627
2025-05-16 17:25:15.220804,4,273,borderline,computer,1,5,20,0.6343283582089553
2025-05-16 17:25:15.220804,4,274,chronic,computer,1,5,20,0.3656716417910448
2025-05-16 17:25:15.220804,4,277,borderline,computer,1,5,20,0.6592039800995025
2025-05-16 17:25:15.220804,4,279,borderline,computer,0,5,20,0.5895522388059702
2025-05-16 17:25:15.220804,4,280,borderline,computer,1,5,20,0.6268656716417911
2025-05-16 17:25:15.220804,4,281,borderline,computer,1,5,20,0.6417910447761194
2025-05-16 17:25:15.220804,4,293,borderline,computer,0,5,20,0.5696517412935324
2025-05-16 17:25:15.220804,4,297,borderline,computer,0,5,20,0.6069651741293532
2025-05-19 17:25:15.220804,0,2,chronic,maths,1,5,21,0.3407960199004975
2025-05-19 17:25:15.220804,0,3,borderline,maths,1,5,21,0.5920398009950248
2025-05-19 17:25:15.220804,0,8,borderline,maths,1,5,21,0.6169154228855721
2025-05-19 17:25:15.220804,0,10,borderline,maths,1,5,21,0.6467661691542289
2025-05-19 17:25:15.220804,0,12,chronic,maths,0,5,21,0.3756218905472637
2025-05-19 17:25:15.220804,0,13,borderline,maths,1,5,21,0.654228855721393
2025-05-19 17:25:15.220804,0,26,borderline,maths,1,5,21,0.6268656716417911
2025-05-19 17:25:15.220804,0,34,chronic,maths,1,5,21,0.32587064676616917
2025-05-19 17:25:15.220804,0,35,chronic,maths,1,5,21,0.35572139303482586
2025-05-19 17:25:15.220804,0,36,borderline,maths,1,5,21,0.6592039800995025
2025-05-19 17:25:15.220804,0,39,borderline,maths,0,5,21,0.6592039800995025
2025-05-19 17:25:15.220804,0,44,chronic,maths,0,5,21,0.36318407960199006
2025-05-19 17:25:15.220804,0,46,borderline,maths,1,5,21,0.6194029850746269
2025-05-19 17:25:15.220804,0,51,chronic,maths,0,5,21,0.35323383084577115
2025-05-19 17:25:15.220804,0,52,borderline,maths,1,5,21,0.6268656716417911
2025-05-19 17:25:15.220804,0,53,chronic,maths,1,5,21,0.3407960199004975
2025-05-19 17:25:15.220804,0,54,borderline,maths,1,5,21,0.6467661691542289
2025-05-19 17:25:15.220804,0,56,chronic,maths,1,5,21,0.3656716417910448
2025-05-19 17:25:15.220804,0,63,borderline,maths,1,5,21,0.6169154228855721
2025-05-19 17:25:15.220804,0,68,borderline,maths,1,5,21,0.6119402985074627
2025-05-19 17:25:15.220804,0,70,chronic,maths,1,5,21,0.3880597014925373
2025-05-19 17:25:15.220804,0,71,borderline,maths,1,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,74,borderline,maths,1,5,21,0.6218905472636815
2025-05-19 17:25:15.220804,0,75,borderline,maths,1,5,21,0.6343283582089553
2025-05-19 17:25:15.220804,0,76,borderline,maths,1,5,21,0.6069651741293532
2025-05-19 17:25:15.220804,0,77,borderline,maths,1,5,21,0.599502487562189
2025-05-19 17:25:15.220804,0,81,borderline,maths,1,5,21,0.6368159203980099
2025-05-19 17:25:15.220804,0,87,borderline,maths,1,5,21,0.6194029850746269
2025-05-19 17:25:15.220804,0,89,borderline,maths,1,5,21,0.6218905472636815
2025-05-19 17:25:15.220804,0,92,borderline,maths,1,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,93,borderline,maths,1,5,21,0.6019900497512438
2025-05-19 17:25:15.220804,0,95,borderline,maths,1,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,105,chronic,maths,0,5,21,0.35323383084577115
2025-05-19 17:25:15.220804,0,108,borderline,maths,1,5,21,0.5771144278606966
2025-05-19 17:25:15.220804,0,113,chronic,maths,0,5,21,0.3358208955223881
2025-05-19 17:25:15.220804,0,114,borderline,maths,1,5,21,0.6368159203980099
2025-05-19 17:25:15.220804,0,116,borderline,maths,1,5,21,0.599502487562189
2025-05-19 17:25:15.220804,0,117,borderline,maths,1,5,21,0.6592039800995025
2025-05-19 17:25:15.220804,0,119,borderline,maths,1,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,121,borderline,maths,1,5,21,0.5845771144278606
2025-05-19 17:25:15.220804,0,122,borderline,maths,1,5,21,0.664179104477612
2025-05-19 17:25:15.220804,0,127,borderline,maths,0,5,21,0.6467661691542289
2025-05-19 17:25:15.220804,0,128,borderline,maths,0,5,21,0.5945273631840796
2025-05-19 17:25:15.220804,0,135,chronic,maths,0,5,21,0.35323383084577115
2025-05-19 17:25:15.220804,0,138,borderline,maths,1,5,21,0.6393034825870647
2025-05-19 17:25:15.220804,0,140,chronic,maths,1,5,21,0.3407960199004975
2025-05-19 17:25:15.220804,0,141,chronic,maths,0,5,21,0.3681592039800995
2025-05-19 17:25:15.220804,0,151,chronic,maths,0,5,21,0.40298507462686567
2025-05-19 17:25:15.220804,0,155,chronic,maths,0,5,21,0.3582089552238806
2025-05-19 17:25:15.220804,0,157,borderline,maths,1,5,21,0.6293532338308457
2025-05-19 17:25:15.220804,0,158,borderline,maths,0,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,160,borderline,maths,1,5,21,0.6169154228855721
2025-05-19 17:25:15.220804,0,166,borderline,maths,1,5,21,0.6467661691542289
2025-05-19 17:25:15.220804,0,171,borderline,maths,0,5,21,0.6343283582089553
2025-05-19 17:25:15.220804,0,177,borderline,maths,1,5,21,0.6044776119402985
2025-05-19 17:25:15.220804,0,179,chronic,maths,1,5,21,0.3333333333333333
2025-05-19 17:25:15.220804,0,183,chronic,maths,0,5,21,0.36069651741293535
2025-05-19 17:25:15.220804,0,184,borderline,maths,1,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,186,borderline,maths,1,5,21,0.6069651741293532
2025-05-19 17:25:15.220804,0,187,borderline,maths,0,5,21,0.6592039800995025
2025-05-19 17:25:15.220804,0,192,borderline,maths,1,5,21,0.6194029850746269
2025-05-19 17:25:15.220804,0,193,chronic,maths,1,5,21,0.34328358208955223
2025-05-19 17:25:15.220804,0,197,borderline,maths,1,5,21,0.6169154228855721
2025-05-19 17:25:15.220804,0,198,borderline,maths,0,5,21,0.6069651741293532
2025-05-19 17:25:15.220804,0,199,borderline,maths,1,5,21,0.5696517412935324
2025-05-19 17:25:15.220804,0,200,borderline,maths,1,5,21,0.5970149253731343
2025-05-19 17:25:15.220804,0,204,borderline,maths,1,5,21,0.6094527363184079
2025-05-19 17:25:15.220804,0,208,borderline,maths,1,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,212,borderline,maths,1,5,21,0.654228855721393
2025-05-19 17:25:15.220804,0,213,borderline,maths,0,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,215,borderline,maths,1,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,218,borderline,maths,1,5,21,0.6044776119402985
2025-05-19 17:25:15.220804,0,220,borderline,maths,0,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,221,borderline,maths,1,5,21,0.6144278606965174
2025-05-19 17:25:15.220804,0,227,chronic,maths,0,5,21,0.4079601990049751
2025-05-19 17:25:15.220804,0,229,borderline,maths,1,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,231,borderline,maths,0,5,21,0.6318407960199005
2025-05-19 17:25:15.220804,0,236,borderline,maths,1,5,21,0.5920398009950248
2025-05-19 17:25:15.220804,0,241,chronic,maths,1,5,21,0.36069651741293535
2025-05-19 17:25:15.220804,0,242,chronic,maths,0,5,21,0.34328358208955223
2025-05-19 17:25:15.220804,0,243,chronic,maths,0,5,21,0.3482587064676617
2025-05-19 17:25:15.220804,0,246,chronic,maths,0,5,21,0.34577114427860695
2025-05-19 17:25:15.220804,0,248,chronic,maths,0,5,21,0.35323383084577115
2025-05-19 17:25:15.220804,0,249,chronic,maths,0,5,21,0.36318407960199006
2025-05-19 17:25:15.220804,0,250,borderline,maths,1,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,253,borderline,maths,1,5,21,0.6393034825870647
2025-05-19 17:25:15.220804,0,257,chronic,maths,1,5,21,0.36318407960199006
2025-05-19 17:25:15.220804,0,258,borderline,maths,1,5,21,0.6268656716417911
2025-05-19 17:25:15.220804,0,262,chronic,maths,0,5,21,0.35323383084577115
2025-05-19 17:25:15.220804,0,265,borderline,maths,0,5,21,0.6194029850746269
2025-05-19 17:25:15.220804,0,266,borderline,maths,1,5,21,0.654228855721393
2025-05-19 17:25:15.220804,0,267,borderline,maths,1,5,21,0.6119402985074627
2025-05-19 17:25:15.220804,0,268,borderline,maths,1,5,21,0.6393034825870647
2025-05-19 17:25:15.220804,0,271,borderline,maths,1,5,21,0.6467661691542289
2025-05-19 17:25:15.220804,0,272,borderline,maths,1,5,21,0.6119402985074627
2025-05-19 17:25:15.220804,0,273,borderline,maths,1,5,21,0.6343283582089553
2025-05-19 17:25:15.220804,0,274,chronic,maths,1,5,21,0.3656716417910448
2025-05-19 17:25:15.220804,0,277,borderline,maths,0,5,21,0.6592039800995025
2025-05-19 17:25:15.220804,0,279,borderline,maths,1,5,21,0.5895522388059702
2025-05-19 17:25:15.220804,0,280,borderline,maths,0,5,21,0.6268656716417911
2025-05-19 17:25:15.220804,0,281,borderline,maths,0,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,293,borderline,maths,1,5,21,0.5696517412935324
2025-05-19 17:25:15.220804,0,297,borderline,maths,0,5,21,0.6069651741293532
2025-05-19 17:25:15.220804,0,2,chronic,english,1,5,21,0.3407960199004975
2025-05-19 17:25:15.220804,0,3,borderline,english,1,5,21,0.5920398009950248
2025-05-19 17:25:15.220804,0,8,borderline,english,1,5,21,0.6169154228855721
2025-05-19 17:25:15.220804,0,10,borderline,english,1,5,21,0.6467661691542289
2025-05-19 17:25:15.220804,0,12,chronic,english,1,5,21,0.3756218905472637
2025-05-19 17:25:15.220804,0,13,borderline,english,1,5,21,0.654228855721393
2025-05-19 17:25:15.220804,0,26,borderline,english,1,5,21,0.6268656716417911
2025-05-19 17:25:15.220804,0,34,chronic,english,1,5,21,0.32587064676616917
2025-05-19 17:25:15.220804,0,35,chronic,english,0,5,21,0.35572139303482586
2025-05-19 17:25:15.220804,0,36,borderline,english,1,5,21,0.6592039800995025
2025-05-19 17:25:15.220804,0,39,borderline,english,0,5,21,0.6592039800995025
2025-05-19 17:25:15.220804,0,44,chronic,english,1,5,21,0.36318407960199006
2025-05-19 17:25:15.220804,0,46,borderline,english,0,5,21,0.6194029850746269
2025-05-19 17:25:15.220804,0,51,chronic,english,0,5,21,0.35323383084577115
2025-05-19 17:25:15.220804,0,52,borderline,english,1,5,21,0.6268656716417911
2025-05-19 17:25:15.220804,0,53,chronic,english,1,5,21,0.3407960199004975
2025-05-19 17:25:15.220804,0,54,borderline,english,1,5,21,0.6467661691542289
2025-05-19 17:25:15.220804,0,56,chronic,english,1,5,21,0.3656716417910448
2025-05-19 17:25:15.220804,0,63,borderline,english,1,5,21,0.6169154228855721
2025-05-19 17:25:15.220804,0,68,borderline,english,1,5,21,0.6119402985074627
2025-05-19 17:25:15.220804,0,70,chronic,english,1,5,21,0.3880597014925373
2025-05-19 17:25:15.220804,0,71,borderline,english,1,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,74,borderline,english,1,5,21,0.6218905472636815
2025-05-19 17:25:15.220804,0,75,borderline,english,0,5,21,0.6343283582089553
2025-05-19 17:25:15.220804,0,76,borderline,english,1,5,21,0.6069651741293532
2025-05-19 17:25:15.220804,0,77,borderline,english,1,5,21,0.599502487562189
2025-05-19 17:25:15.220804,0,81,borderline,english,1,5,21,0.6368159203980099
2025-05-19 17:25:15.220804,0,87,borderline,english,1,5,21,0.6194029850746269
2025-05-19 17:25:15.220804,0,89,borderline,english,1,5,21,0.6218905472636815
2025-05-19 17:25:15.220804,0,92,borderline,english,1,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,93,borderline,english,1,5,21,0.6019900497512438
2025-05-19 17:25:15.220804,0,95,borderline,english,1,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,105,chronic,english,1,5,21,0.35323383084577115
2025-05-19 17:25:15.220804,0,108,borderline,english,1,5,21,0.5771144278606966
2025-05-19 17:25:15.220804,0,113,chronic,english,0,5,21,0.3358208955223881
2025-05-19 17:25:15.220804,0,114,borderline,english,1,5,21,0.6368159203980099
2025-05-19 17:25:15.220804,0,116,borderline,english,1,5,21,0.599502487562189
2025-05-19 17:25:15.220804,0,117,borderline,english,1,5,21,0.6592039800995025
2025-05-19 17:25:15.220804,0,119,borderline,english,1,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,121,borderline,english,1,5,21,0.5845771144278606
2025-05-19 17:25:15.220804,0,122,borderline,english,1,5,21,0.664179104477612
2025-05-19 17:25:15.220804,0,127,borderline,english,1,5,21,0.6467661691542289
2025-05-19 17:25:15.220804,0,128,borderline,english,1,5,21,0.5945273631840796
2025-05-19 17:25:15.220804,0,135,chronic,english,1,5,21,0.35323383084577115
2025-05-19 17:25:15.220804,0,138,borderline,english,1,5,21,0.6393034825870647
2025-05-19 17:25:15.220804,0,140,chronic,english,0,5,21,0.3407960199004975
2025-05-19 17:25:15.220804,0,141,chronic,english,1,5,21,0.3681592039800995
2025-05-19 17:25:15.220804,0,151,chronic,english,0,5,21,0.40298507462686567
2025-05-19 17:25:15.220804,0,155,chronic,english,1,5,21,0.3582089552238806
2025-05-19 17:25:15.220804,0,157,borderline,english,0,5,21,0.6293532338308457
2025-05-19 17:25:15.220804,0,158,borderline,english,1,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,160,borderline,english,1,5,21,0.6169154228855721
2025-05-19 17:25:15.220804,0,166,borderline,english,1,5,21,0.6467661691542289
2025-05-19 17:25:15.220804,0,171,borderline,english,1,5,21,0.6343283582089553
2025-05-19 17:25:15.220804,0,177,borderline,english,1,5,21,0.6044776119402985
2025-05-19 17:25:15.220804,0,179,chronic,english,0,5,21,0.3333333333333333
2025-05-19 17:25:15.220804,0,183,chronic,english,1,5,21,0.36069651741293535
2025-05-19 17:25:15.220804,0,184,borderline,english,0,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,186,borderline,english,1,5,21,0.6069651741293532
2025-05-19 17:25:15.220804,0,187,borderline,english,1,5,21,0.6592039800995025
2025-05-19 17:25:15.220804,0,192,borderline,english,1,5,21,0.6194029850746269
2025-05-19 17:25:15.220804,0,193,chronic,english,0,5,21,0.34328358208955223
2025-05-19 17:25:15.220804,0,197,borderline,english,1,5,21,0.6169154228855721
2025-05-19 17:25:15.220804,0,198,borderline,english,1,5,21,0.6069651741293532
2025-05-19 17:25:15.220804,0,199,borderline,english,1,5,21,0.5696517412935324
2025-05-19 17:25:15.220804,0,200,borderline,english,1,5,21,0.5970149253731343
2025-05-19 17:25:15.220804,0,204,borderline,english,1,5,21,0.6094527363184079
2025-05-19 17:25:15.220804,0,208,borderline,english,1,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,212,borderline,english,0,5,21,0.654228855721393
2025-05-19 17:25:15.220804,0,213,borderline,english,1,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,215,borderline,english,0,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,218,borderline,english,1,5,21,0.6044776119402985
2025-05-19 17:25:15.220804,0,220,borderline,english,1,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,221,borderline,english,1,5,21,0.6144278606965174
2025-05-19 17:25:15.220804,0,227,chronic,english,1,5,21,0.4079601990049751
2025-05-19 17:25:15.220804,0,229,borderline,english,1,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,231,borderline,english,1,5,21,0.6318407960199005
2025-05-19 17:25:15.220804,0,236,borderline,english,1,5,21,0.5920398009950248
2025-05-19 17:25:15.220804,0,241,chronic,english,0,5,21,0.36069651741293535
2025-05-19 17:25:15.220804,0,242,chronic,english,0,5,21,0.34328358208955223
2025-05-19 17:25:15.220804,0,243,chronic,english,0,5,21,0.3482587064676617
2025-05-19 17:25:15.220804,0,246,chronic,english,0,5,21,0.34577114427860695
2025-05-19 17:25:15.220804,0,248,chronic,english,0,5,21,0.35323383084577115
2025-05-19 17:25:15.220804,0,249,chronic,english,0,5,21,0.36318407960199006
2025-05-19 17:25:15.220804,0,250,borderline,english,0,5,21,0.6243781094527363
2025-05-19 17:25:15.220804,0,253,borderline,english,0,5,21,0.6393034825870647
2025-05-19 17:25:15.220804,0,257,chronic,english,1,5,21,0.36318407960199006
2025-05-19 17:25:15.220804,0,258,borderline,english,1,5,21,0.6268656716417911
2025-05-19 17:25:15.220804,0,262,chronic,english,0,5,21,0.35323383084577115
2025-05-19 17:25:15.220804,0,265,borderline,english,1,5,21,0.6194029850746269
2025-05-19 17:25:15.220804,0,266,borderline,english,1,5,21,0.654228855721393
2025-05-19 17:25:15.220804,0,267,borderline,english,1,5,21,0.6119402985074627
2025-05-19 17:25:15.220804,0,268,borderline,english,1,5,21,0.6393034825870647
2025-05-19 17:25:15.220804,0,271,borderline,english,1,5,21,0.6467661691542289
2025-05-19 17:25:15.220804,0,272,borderline,english,0,5,21,0.6119402985074627
2025-05-19 17:25:15.220804,0,273,borderline,english,0,5,21,0.6343283582089553
2025-05-19 17:25:15.220804,0,274,chronic,english,1,5,21,0.3656716417910448
2025-05-19 17:25:15.220804,0,277,borderline,english,1,5,21,0.6592039800995025
2025-05-19 17:25:15.220804,0,279,borderline,english,1,5,21,0.5895522388059702
2025-05-19 17:25:15.220804,0,280,borderline,english,1,5,21,0.6268656716417911
2025-05-19 17:25:15.220804,0,281,borderline,english,1,5,21,0.6417910447761194
2025-05-19 17:25:15.220804,0,293,borderline,english,1,5,21,0.5696517412935324
2025-05-19 17:25:15.220804,0,297,borderline,english,1,5,21,0.6069651741293532
2025-05-20 17:25:15.220804,1,2,chronic,science,1,5,21,0.3407960199004975
2025-05-20 17:25:15.220804,1,3,borderline,science,0,5,21,0.5920398009950248
2025-05-20 17:25:15.220804,1,8,borderline,science,1,5,21,0.6169154228855721
2025-05-20 17:25:15.220804,1,10,borderline,science,1,5,21,0.6467661691542289
2025-05-20 17:25:15.220804,1,12,chronic,science,0,5,21,0.3756218905472637
2025-05-20 17:25:15.220804,1,13,borderline,science,1,5,21,0.654228855721393
2025-05-20 17:25:15.220804,1,26,borderline,science,0,5,21,0.6268656716417911
2025-05-20 17:25:15.220804,1,34,chronic,science,1,5,21,0.32587064676616917
2025-05-20 17:25:15.220804,1,35,chronic,science,0,5,21,0.35572139303482586
2025-05-20 17:25:15.220804,1,36,borderline,science,1,5,21,0.6592039800995025
2025-05-20 17:25:15.220804,1,39,borderline,science,1,5,21,0.6592039800995025
2025-05-20 17:25:15.220804,1,44,chronic,science,0,5,21,0.36318407960199006
2025-05-20 17:25:15.220804,1,46,borderline,science,1,5,21,0.6194029850746269
2025-05-20 17:25:15.220804,1,51,chronic,science,0,5,21,0.35323383084577115
2025-05-20 17:25:15.220804,1,52,borderline,science,1,5,21,0.6268656716417911
2025-05-20 17:25:15.220804,1,53,chronic,science,0,5,21,0.3407960199004975
2025-05-20 17:25:15.220804,1,54,borderline,science,1,5,21,0.6467661691542289
2025-05-20 17:25:15.220804,1,56,chronic,science,0,5,21,0.3656716417910448
2025-05-20 17:25:15.220804,1,63,borderline,science,1,5,21,0.6169154228855721
2025-05-20 17:25:15.220804,1,68,borderline,science,1,5,21,0.6119402985074627
2025-05-20 17:25:15.220804,1,70,chronic,science,0,5,21,0.3880597014925373
2025-05-20 17:25:15.220804,1,71,borderline,science,1,5,21,0.6243781094527363
2025-05-20 17:25:15.220804,1,74,borderline,science,1,5,21,0.6218905472636815
2025-05-20 17:25:15.220804,1,75,borderline,science,0,5,21,0.6343283582089553
2025-05-20 17:25:15.220804,1,76,borderline,science,0,5,21,0.6069651741293532
2025-05-20 17:25:15.220804,1,77,borderline,science,0,5,21,0.599502487562189
2025-05-20 17:25:15.220804,1,81,borderline,science,1,5,21,0.6368159203980099
2025-05-20 17:25:15.220804,1,87,borderline,science,1,5,21,0.6194029850746269
2025-05-20 17:25:15.220804,1,89,borderline,science,0,5,21,0.6218905472636815
2025-05-20 17:25:15.220804,1,92,borderline,science,1,5,21,0.6243781094527363
2025-05-20 17:25:15.220804,1,93,borderline,science,1,5,21,0.6019900497512438
2025-05-20 17:25:15.220804,1,95,borderline,science,0,5,21,0.6243781094527363
2025-05-20 17:25:15.220804,1,105,chronic,science,1,5,21,0.35323383084577115
2025-05-20 17:25:15.220804,1,108,borderline,science,0,5,21,0.5771144278606966
2025-05-20 17:25:15.220804,1,113,chronic,science,1,5,21,0.3358208955223881
2025-05-20 17:25:15.220804,1,114,borderline,science,1,5,21,0.6368159203980099
2025-05-20 17:25:15.220804,1,116,borderline,science,1,5,21,0.599502487562189
2025-05-20 17:25:15.220804,1,117,borderline,science,0,5,21,0.6592039800995025
2025-05-20 17:25:15.220804,1,119,borderline,science,1,5,21,0.6417910447761194
2025-05-20 17:25:15.220804,1,121,borderline,science,1,5,21,0.5845771144278606
2025-05-20 17:25:15.220804,1,122,borderline,science,1,5,21,0.664179104477612
2025-05-20 17:25:15.220804,1,127,borderline,science,0,5,21,0.6467661691542289
2025-05-20 17:25:15.220804,1,128,borderline,science,1,5,21,0.5945273631840796
2025-05-20 17:25:15.220804,1,135,chronic,science,1,5,21,0.35323383084577115
2025-05-20 17:25:15.220804,1,138,borderline,science,0,5,21,0.6393034825870647
2025-05-20 17:25:15.220804,1,140,chronic,science,1,5,21,0.3407960199004975
2025-05-20 17:25:15.220804,1,141,chronic,science,0,5,21,0.3681592039800995
2025-05-20 17:25:15.220804,1,151,chronic,science,0,5,21,0.40298507462686567
2025-05-20 17:25:15.220804,1,155,chronic,science,1,5,21,0.3582089552238806
2025-05-20 17:25:15.220804,1,157,borderline,science,1,5,21,0.6293532338308457
2025-05-20 17:25:15.220804,1,158,borderline,science,1,5,21,0.6417910447761194
2025-05-20 17:25:15.220804,1,160,borderline,science,1,5,21,0.6169154228855721
2025-05-20 17:25:15.220804,1,166,borderline,science,1,5,21,0.6467661691542289
2025-05-20 17:25:15.220804,1,171,borderline,science,0,5,21,0.6343283582089553
2025-05-20 17:25:15.220804,1,177,borderline,science,0,5,21,0.6044776119402985
2025-05-20 17:25:15.220804,1,179,chronic,science,1,5,21,0.3333333333333333
2025-05-20 17:25:15.220804,1,183,chronic,science,1,5,21,0.36069651741293535
2025-05-20 17:25:15.220804,1,184,borderline,science,0,5,21,0.6417910447761194
2025-05-20 17:25:15.220804,1,186,borderline,science,1,5,21,0.6069651741293532
2025-05-20 17:25:15.220804,1,187,borderline,science,1,5,21,0.6592039800995025
2025-05-20 17:25:15.220804,1,192,borderline,science,1,5,21,0.6194029850746269
2025-05-20 17:25:15.220804,1,193,chronic,science,0,5,21,0.34328358208955223
2025-05-20 17:25:15.220804,1,197,borderline,science,0,5,21,0.6169154228855721
2025-05-20 17:25:15.220804,1,198,borderline,science,1,5,21,0.6069651741293532
2025-05-20 17:25:15.220804,1,199,borderline,science,0,5,21,0.5696517412935324
2025-05-20 17:25:15.220804,1,200,borderline,science,1,5,21,0.5970149253731343
2025-05-20 17:25:15.220804,1,204,borderline,science,0,5,21,0.6094527363184079
2025-05-20 17:25:15.220804,1,208,borderline,science,1,5,21,0.6417910447761194
2025-05-20 17:25:15.220804,1,212,borderline,science,1,5,21,0.654228855721393
2025-05-20 17:25:15.220804,1,213,borderline,science,0,5,21,0.6243781094527363
2025-05-20 17:25:15.220804,1,215,borderline,science,0,5,21,0.6243781094527363
2025-05-20 17:25:15.220804,1,218,borderline,science,1,5,21,0.6044776119402985
2025-05-20 17:25:15.220804,1,220,borderline,science,1,5,21,0.6417910447761194
2025-05-20 17:25:15.220804,1,221,borderline,science,0,5,21,0.6144278606965174
2025-05-20 17:25:15.220804,1,227,chronic,science,1,5,21,0.4079601990049751
2025-05-20 17:25:15.220804,1,229,borderline,science,1,5,21,0.6243781094527363
2025-05-20 17:25:15.220804,1,231,borderline,science,1,5,21,0.6318407960199005
2025-05-20 17:25:15.220804,1,236,borderline,science,1,5,21,0.5920398009950248
2025-05-20 17:25:15.220804,1,241,chronic,science,1,5,21,0.36069651741293535
2025-05-20 17:25:15.220804,1,242,chronic,science,0,5,21,0.34328358208955223
2025-05-20 17:25:15.220804,1,243,chronic,science,1,5,21,0.3482587064676617
2025-05-20 17:25:15.220804,1,246,chronic,science,0,5,21,0.34577114427860695
2025-05-20 17:25:15.220804,1,248,chronic,science,0,5,21,0.35323383084577115
2025-05-20 17:25:15.220804,1,249,chronic,science,0,5,21,0.36318407960199006
2025-05-20 17:25:15.220804,1,250,borderline,science,1,5,21,0.6243781094527363
2025-05-20 17:25:15.220804,1,253,borderline,science,1,5,21,0.6393034825870647
2025-05-20 17:25:15.220804,1,257,chronic,science,1,5,21,0.36318407960199006
2025-05-20 17:25:15.220804,1,258,borderline,science,0,5,21,0.6268656716417911
2025-05-20 17:25:15.220804,1,262,chronic,science,1,5,21,0.35323383084577115
2025-05-20 17:25:15.220804,1,265,borderline,science,0,5,21,0.6194029850746269
2025-05-20 17:25:15.220804,1,266,borderline,science,1,5,21,0.654228855721393
2025-05-20 17:25:15.220804,1,267,borderline,science,1,5,21,0.6119402985074627
2025-05-20 17:25:15.220804,1,268,borderline,science,1,5,21,0.6393034825870647
2025-05-20 17:25:15.220804,1,271,borderline,science,1,5,21,0.6467661691542289
2025-05-20 17:25:15.220804,1,272,borderline,science,0,5,21,0.6119402985074627
2025-05-20 17:25:15.220804,1,273,borderline,science,1,5,21,0.6343283582089553
2025-05-20 17:25:15.220804,1,274,chronic,science,1,5,21,0.3656716417910448
2025-05-20 17:25:15.220804,1,277,borderline,science,1,5,21,0.6592039800995025
2025-05-20 17:25:15.220804,1,279,borderline,science,0,5,21,0.5895522388059702
2025-05-20 17:25:15.220804,1,280,borderline,science,1,5,21,0.6268656716417911
2025-05-20 17:25:15.220804,1,281,borderline,science,0,5,21,0.6417910447761194
2025-05-20 17:25:15.220804,1,293,borderline,science,0,5,21,0.5696517412935324
2025-05-20 17:25:15.220804,1,297,borderline,science,1,5,21,0.6069651741293532
2025-05-20 17:25:15.220804,1,2,chronic,computer,0,5,21,0.3407960199004975
2025-05-20 17:25:15.220804,1,3,borderline,computer,1,5,21,0.5920398009950248
2025-05-20 17:25:15.220804,1,8,borderline,computer,1,5,21,0.6169154228855721
2025-05-20 17:25:15.220804,1,10,borderline,computer,1,5,21,0.6467661691542289
2025-05-20 17:25:15.220804,1,12,chronic,computer,0,5,21,0.3756218905472637
2025-05-20 17:25:15.220804,1,13,borderline,computer,1,5,21,0.654228855721393
2025-05-20 17:25:15.220804,1,26,borderline,computer,1,5,21,0.6268656716417911
2025-05-20 17:25:15.220804,1,34,chronic,computer,1,5,21,0.32587064676616917
2025-05-20 17:25:15.220804,1,35,chronic,computer,0,5,21,0.35572139303482586
2025-05-20 17:25:15.220804,1,36,borderline,computer,0,5,21,0.6592039800995025
2025-05-20 17:25:15.220804,1,39,borderline,computer,1,5,21,0.6592039800995025
2025-05-20 17:25:15.220804,1,44,chronic,computer,1,5,21,0.36318407960199006
2025-05-20 17:25:15.220804,1,46,borderline,computer,0,5,21,0.6194029850746269
2025-05-20 17:25:15.220804,1,51,chronic,computer,0,5,21,0.35323383084577115
2025-05-20 17:25:15.220804,1,52,borderline,computer,1,5,21,0.6268656716417911
